Alias	Assay_Type	AvgSpotLen	BioSample	Description	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_checklist	INSDC_center_name	INSDC_status	Library_Name	Platform	SRA_Study
HOXB1_eDBD_Nor_4_KAL_40NTATTATATTAATATTATATATT	SELEX	40	SAMEA3530644	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090553	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	64	38	synthetic construct	2015-10-26	ERR1011529	ERS837793	ERS837793	SAMEA3530644 ERS837793	bHT-SELEX sample HOXB1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB13_FL_Nor_4_KAH_40NATATAATATTATTTATAATAAA	SELEX	40	SAMEA3530645	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090554	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	56	33	synthetic construct	2015-10-26	ERR1011530	ERS837794	ERS837794	SAMEA3530645 ERS837794	bHT-SELEX sample HOXB13_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB2_eDBD_Nor_4_KAI_40NAAATATATAATATAATAATTTA	SELEX	40	SAMEA3530646	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090555	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	77	44	synthetic construct	2015-10-26	ERR1011531	ERS837795	ERS837795	SAMEA3530646 ERS837795	bHT-SELEX sample HOXB2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_Nor_4_KAH_40NTATTATATTAATATTATATATT	SELEX	40	SAMEA3530647	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090557	2015-09-10T17:01:23Z	2018-03-09T13:30:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	67	39	synthetic construct	2015-10-26	ERR1011533	ERS837796	ERS837796	SAMEA3530647 ERS837796	bHT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_Nor_4_KAL_40NAAATTAATTATTTATTATTATA	SELEX	40	SAMEA3530648	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090556	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	62	37	synthetic construct	2015-10-26	ERR1011532	ERS837797	ERS837797	SAMEA3530648 ERS837797	bHT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB6_eDBD_Nor_4_KAK_40NAAATATTATATTTAATATATAT	SELEX	40	SAMEA3530649	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090558	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	43	26	synthetic construct	2015-10-26	ERR1011534	ERS837798	ERS837798	SAMEA3530649 ERS837798	bHT-SELEX sample HOXB6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_Nor_4_KAL_40NAATATATTATTTTATATAAATT	SELEX	40	SAMEA3530650	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090559	2015-09-10T17:01:23Z	2018-03-09T13:30:21Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	61	36	synthetic construct	2015-10-26	ERR1011535	ERS837799	ERS837799	SAMEA3530650 ERS837799	bHT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_Nor_4_KAI_40NATATAATATTATTTATAATAAA	SELEX	40	SAMEA3530651	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090560	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	53	30	synthetic construct	2015-10-26	ERR1011536	ERS837800	ERS837800	SAMEA3530651 ERS837800	bHT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB9_eDBD_Nor_4_KAK_40NTTATAAATAAAAATTATTTATT	SELEX	40	SAMEA3530652	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090561	2015-09-10T17:01:23Z	2018-03-09T13:30:21Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	51	30	synthetic construct	2015-10-26	ERR1011537	ERS837801	ERS837801	SAMEA3530652 ERS837801	bHT-SELEX sample HOXB9_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC10_FL_Nor_4_KAH_40NATATATTATAATTTATTATTTA	SELEX	40	SAMEA3530653	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090563	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	75	44	synthetic construct	2015-10-26	ERR1011539	ERS837802	ERS837802	SAMEA3530653 ERS837802	bHT-SELEX sample HOXC10_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC10_eDBD_Nor_4_KAK_40NTATATATATAATTATTTATATT	SELEX	40	SAMEA3530654	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090562	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	108	63	synthetic construct	2015-10-26	ERR1011538	ERS837803	ERS837803	SAMEA3530654 ERS837803	bHT-SELEX sample HOXC10_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC11_FL_Nor_4_KAH_40NAAATTATATATTATATAATATT	SELEX	40	SAMEA3530655	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090565	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	60	35	synthetic construct	2015-10-26	ERR1011541	ERS837804	ERS837804	SAMEA3530655 ERS837804	bHT-SELEX sample HOXC11_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC11_eDBD_Nor_4_KAL_40NATAATTTATAATAATAATATTT	SELEX	40	SAMEA3530656	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090564	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	53	31	synthetic construct	2015-10-26	ERR1011540	ERS837805	ERS837805	SAMEA3530656 ERS837805	bHT-SELEX sample HOXC11_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC12_eDBD_Nor_4_KAI_40NATAAATAATTAAAATATAATAA	SELEX	40	SAMEA3530657	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090566	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	45	26	synthetic construct	2015-10-26	ERR1011542	ERS837806	ERS837806	SAMEA3530657 ERS837806	bHT-SELEX sample HOXC12_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC13_eDBD_Nor_4_KAI_40NTTTAAATATTATTAATTATTAT	SELEX	40	SAMEA3530658	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090567	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	51	28	synthetic construct	2015-10-26	ERR1011543	ERS837807	ERS837807	SAMEA3530658 ERS837807	bHT-SELEX sample HOXC13_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC4_eDBD_Nor_4_KAL_40NTAATTTATATAAATATTTATTA	SELEX	40	SAMEA3530659	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090568	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	57	34	synthetic construct	2015-10-26	ERR1011544	ERS837808	ERS837808	SAMEA3530659 ERS837808	bHT-SELEX sample HOXC4_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC8_FL_Nor_4_KAH_40NATATTAATATTTAAATTATATT	SELEX	40	SAMEA3530660	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090569	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	77	44	synthetic construct	2015-10-26	ERR1011545	ERS837809	ERS837809	SAMEA3530660 ERS837809	bHT-SELEX sample HOXC8_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXC9_FL_Nor_4_KAH_40NAAATTATAATATAATATATTTA	SELEX	40	SAMEA3530661	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090570	2015-09-10T17:01:23Z	2018-03-09T13:29:16Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	60	34	synthetic construct	2015-10-26	ERR1011546	ERS837810	ERS837810	SAMEA3530661 ERS837810	bHT-SELEX sample HOXC9_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD1_eDBD_Nor_4_KAK_40NAAATTAATTATTTATTATTATA	SELEX	40	SAMEA3530662	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090571	2015-09-10T17:01:23Z	2018-03-09T13:30:21Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	85	51	synthetic construct	2015-10-26	ERR1011547	ERS837811	ERS837811	SAMEA3530662 ERS837811	bHT-SELEX sample HOXD1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD10_eDBD_Nor_4_KAL_40NTTAATTTAATAATTAAATTTAT	SELEX	40	SAMEA3530663	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090572	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	73	45	synthetic construct	2015-10-26	ERR1011548	ERS837812	ERS837812	SAMEA3530663 ERS837812	bHT-SELEX sample HOXD10_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD11_eDBD_Nor_4_KAI_40NATAATATTAATTAAATATTAAA	SELEX	40	SAMEA3530664	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090573	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	58	33	synthetic construct	2015-10-26	ERR1011549	ERS837813	ERS837813	SAMEA3530664 ERS837813	bHT-SELEX sample HOXD11_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD12_eDBD_Nor_4_KAL_40NTTATTTATTTAAAATAATTAAT	SELEX	40	SAMEA3530665	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090574	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	53	33	synthetic construct	2015-10-26	ERR1011550	ERS837814	ERS837814	SAMEA3530665 ERS837814	bHT-SELEX sample HOXD12_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD13_eDBD_Nor_4_KAI_40NTAATAATAAATTTATAATAATA	SELEX	40	SAMEA3530666	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090575	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	45	25	synthetic construct	2015-10-26	ERR1011551	ERS837815	ERS837815	SAMEA3530666 ERS837815	bHT-SELEX sample HOXD13_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD3_FL_Nor_4_KAI_40NAAATTAATTATTTATTATTATA	SELEX	40	SAMEA3530667	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090576	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	70	40	synthetic construct	2015-10-26	ERR1011552	ERS837816	ERS837816	SAMEA3530667 ERS837816	bHT-SELEX sample HOXD3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD3_FL_Nor_4_KAM_40NATTATTTATTTTAAATATTTAT	SELEX	40	SAMEA3530668	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090577	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	64	36	synthetic construct	2015-10-26	ERR1011553	ERS837817	ERS837817	SAMEA3530668 ERS837817	bHT-SELEX sample HOXD3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD4_eDBD_Nor_4_KAM_40NATAAATTTAATATTAATTATTA	SELEX	40	SAMEA3530669	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090578	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	65	37	synthetic construct	2015-10-26	ERR1011554	ERS837818	ERS837818	SAMEA3530669 ERS837818	bHT-SELEX sample HOXD4_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD8_eDBD_Nor_4_KAI_40NATAATAATAAAATTATTAATTA	SELEX	40	SAMEA3530670	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090579	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	84	48	synthetic construct	2015-10-26	ERR1011555	ERS837819	ERS837819	SAMEA3530670 ERS837819	bHT-SELEX sample HOXD8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXD9_FL_Nor_4_KAM_40NTAATAAATATTATTAATAATAA	SELEX	40	SAMEA3530671	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090580	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	63	35	synthetic construct	2015-10-26	ERR1011556	ERS837820	ERS837820	SAMEA3530671 ERS837820	bHT-SELEX sample HOXD9_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HSF1_FL_Nor_4_KAI_40NTATTTATAATATATTATAATTT	SELEX	40	SAMEA3530672	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090581	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	61	35	synthetic construct	2015-10-26	ERR1011557	ERS837821	ERS837821	SAMEA3530672 ERS837821	bHT-SELEX sample HSF1_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HSF2_eDBD_Nor_4_KAK_40NATATATTAATTTTTATAAATAT	SELEX	40	SAMEA3530673	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090582	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	72	43	synthetic construct	2015-10-26	ERR1011558	ERS837822	ERS837822	SAMEA3530673 ERS837822	bHT-SELEX sample HSF2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HSF5_eDBD_Nor_4_KAI_40NAAATAATAATTTTATTATTTAT	SELEX	40	SAMEA3530674	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090583	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	50	28	synthetic construct	2015-10-26	ERR1011559	ERS837823	ERS837823	SAMEA3530674 ERS837823	bHT-SELEX sample HSF5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HSFY1_eDBD_Nor_4_KAL_40NTTAATAATAATTATTTATAAAT	SELEX	40	SAMEA3530675	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090584	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	58	36	synthetic construct	2015-10-26	ERR1011560	ERS837824	ERS837824	SAMEA3530675 ERS837824	bHT-SELEX sample HSFY1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HSFY2_eDBD_Nor_4_KAI_40NTTTAATTATTTTTAAATTATTA	SELEX	40	SAMEA3530676	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090585	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	64	38	synthetic construct	2015-10-26	ERR1011561	ERS837825	ERS837825	SAMEA3530676 ERS837825	bHT-SELEX sample HSFY2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF2_FL_Nor_4_KAH_40NTATAATAATTAATATATATTTA	SELEX	40	SAMEA3530677	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090586	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	63	38	synthetic construct	2015-10-26	ERR1011562	ERS837826	ERS837826	SAMEA3530677 ERS837826	bHT-SELEX sample IRF2_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF3_eDBD_Nor_4_KAK_40NATATTTATATATTAATTTATTT	SELEX	40	SAMEA3530678	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090587	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	91	55	synthetic construct	2015-10-26	ERR1011563	ERS837827	ERS837827	SAMEA3530678 ERS837827	bHT-SELEX sample IRF3_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF3_FL_Nor_4_KAH_40NAATTTAATATTTATAAATTATT	SELEX	40	SAMEA3530679	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090588	2015-09-10T17:01:23Z	2018-03-09T13:29:36Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	45	26	synthetic construct	2015-10-26	ERR1011564	ERS837828	ERS837828	SAMEA3530679 ERS837828	bHT-SELEX sample IRF3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF3_FL_Nor_4_KAI_40NTAATAAATATTATTAATAATAA	SELEX	40	SAMEA3530680	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090589	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	47	25	synthetic construct	2015-10-26	ERR1011565	ERS837829	ERS837829	SAMEA3530680 ERS837829	bHT-SELEX sample IRF3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF4_FL_Nor_4_KAI_40NAATTTAAATTATTTATTTAAAT	SELEX	40	SAMEA3530681	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090590	2015-09-10T17:01:22Z	2018-03-09T13:28:33Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	58	32	synthetic construct	2015-10-26	ERR1011566	ERS837830	ERS837830	SAMEA3530681 ERS837830	bHT-SELEX sample IRF4_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF5_FL_Nor_4_KAI_40NTTTATATAATTTAATATATAAA	SELEX	40	SAMEA3530682	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090592	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	72	42	synthetic construct	2015-10-26	ERR1011568	ERS837831	ERS837831	SAMEA3530682 ERS837831	bHT-SELEX sample IRF5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF5_eDBD_Nor_4_KAL_40NTATATATTAATATTTAAATAAT	SELEX	40	SAMEA3530683	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090591	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	63	38	synthetic construct	2015-10-26	ERR1011567	ERS837832	ERS837832	SAMEA3530683 ERS837832	bHT-SELEX sample IRF5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
IRF6_eDBD_Nor_4_KAK_40NTATATTATAATATTATATTTAA	SELEX	40	SAMEA3530684	bHT-SELEX reads for the TF and selection cycle with ligand type indicated in the name	2015-09-10	ERX1090593	2015-09-10T17:01:23Z	2018-03-09T13:29:18Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	76	45	synthetic construct	2015-10-26	ERR1011569	ERS837833	ERS837833	SAMEA3530684 ERS837833	bHT-SELEX sample IRF6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
