Alias	AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	Instrument	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	INSDC_center_name	INSDC_status	InsertSize	LibraryLayout	LibrarySource	Organism	Platform	SRA_Study
SRF_TGAACG20NGA_Y_1	20	SAMEA1692790	2013-01-18	ERX170178	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	SRF_TGAACG20NGA_Y_1	2013-01-18	0	0	2013-01-18	ERR195489	ERS192169	ERS192169	SAMEA1692790 ERS192169	SRF_TGAACG20NGA_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
SRF_TGAACG20NGA_Y_2	20	SAMEA1695283	2013-01-18	ERX170179	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	SRF_TGAACG20NGA_Y_2	2013-01-18	0	0	2013-01-18	ERR195490	ERS192170	ERS192170	SAMEA1695283 ERS192170	SRF_TGAACG20NGA_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
SRF_TGAACG20NGA_Y_3	20	SAMEA1694632	2013-01-18	ERX170180	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	SRF_TGAACG20NGA_Y_3	2013-01-18	0	0	2013-01-18	ERR195491	ERS192171	ERS192171	SAMEA1694632 ERS192171	SRF_TGAACG20NGA_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
SRF_TGAACG20NGA_Y_4	20	SAMEA1694656	2013-01-18	ERX170181	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	SRF_TGAACG20NGA_Y_4	2013-01-18	0	0	2013-01-18	ERR195492	ERS192172	ERS192172	SAMEA1694656 ERS192172	SRF_TGAACG20NGA_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TCF3_TACCCG20NCCC_Y_1	20	SAMEA1694680	2013-01-18	ERX170182	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TCF3_TACCCG20NCCC_Y_1	2013-01-18	1	0	2013-01-18	ERR195493	ERS192173	ERS192173	SAMEA1694680 ERS192173	TCF3_TACCCG20NCCC_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TCF3_TACCCG20NCCC_Y_2	20	SAMEA1694713	2013-01-18	ERX170183	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TCF3_TACCCG20NCCC_Y_2	2013-01-18	1	0	2013-01-18	ERR195494	ERS192174	ERS192174	SAMEA1694713 ERS192174	TCF3_TACCCG20NCCC_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TCF3_TACCCG20NCCC_Y_3	20	SAMEA1694734	2013-01-18	ERX170184	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TCF3_TACCCG20NCCC_Y_3	2013-01-18	1	1	2013-01-18	ERR195495	ERS192175	ERS192175	SAMEA1694734 ERS192175	TCF3_TACCCG20NCCC_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TCF3_TACCCG20NCCC_Y_4	20	SAMEA1694723	2013-01-18	ERX170185	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TCF3_TACCCG20NCCC_Y_4	2013-01-19	1	0	2013-01-19	ERR195496	ERS192176	ERS192176	SAMEA1694723 ERS192176	TCF3_TACCCG20NCCC_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TEAD4_TGATTT20NTTA_Y_1	20	SAMEA1694740	2013-01-18	ERX170186	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TEAD4_TGATTT20NTTA_Y_1	2013-01-18	0	0	2013-01-18	ERR195497	ERS192177	ERS192177	SAMEA1694740 ERS192177	TEAD4_TGATTT20NTTA_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TEAD4_TGATTT20NTTA_Y_2	20	SAMEA1694762	2013-01-18	ERX170187	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TEAD4_TGATTT20NTTA_Y_2	2013-01-18	0	0	2013-01-18	ERR195498	ERS192178	ERS192178	SAMEA1694762 ERS192178	TEAD4_TGATTT20NTTA_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TEAD4_TGATTT20NTTA_Y_3	20	SAMEA1694805	2013-01-18	ERX170188	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TEAD4_TGATTT20NTTA_Y_3	2013-01-18	0	0	2013-01-18	ERR195499	ERS192179	ERS192179	SAMEA1694805 ERS192179	TEAD4_TGATTT20NTTA_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TEAD4_TGATTT20NTTA_Y_4	20	SAMEA1694493	2013-01-18	ERX170189	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TEAD4_TGATTT20NTTA_Y_4	2013-01-18	0	0	2013-01-18	ERR195500	ERS192180	ERS192180	SAMEA1694493 ERS192180	TEAD4_TGATTT20NTTA_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2A_TCTCCC20NCCG_Y_1	20	SAMEA1694465	2013-01-18	ERX170190	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2A_TCTCCC20NCCG_Y_1	2013-01-18	0	0	2013-01-18	ERR195501	ERS192181	ERS192181	SAMEA1694465 ERS192181	TFAP2A_TCTCCC20NCCG_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2A_TCTCCC20NCCG_Y_2	20	SAMEA1694426	2013-01-18	ERX170191	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2A_TCTCCC20NCCG_Y_2	2013-01-18	0	0	2013-01-18	ERR195502	ERS192182	ERS192182	SAMEA1694426 ERS192182	TFAP2A_TCTCCC20NCCG_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2A_TCTCCC20NCCG_Y_3	20	SAMEA1694599	2013-01-18	ERX170192	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2A_TCTCCC20NCCG_Y_3	2013-01-18	1	0	2013-01-18	ERR195503	ERS192183	ERS192183	SAMEA1694599 ERS192183	TFAP2A_TCTCCC20NCCG_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2A_TCTCCC20NCCG_Y_4	20	SAMEA1694573	2013-01-18	ERX170193	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2A_TCTCCC20NCCG_Y_4	2013-01-18	1	0	2013-01-18	ERR195504	ERS192184	ERS192184	SAMEA1694573 ERS192184	TFAP2A_TCTCCC20NCCG_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2B_TCGTTA20NTTT_Y_1	20	SAMEA1694553	2013-01-18	ERX170194	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2B_TCGTTA20NTTT_Y_1	2013-01-18	0	0	2013-01-18	ERR195505	ERS192185	ERS192185	SAMEA1694553 ERS192185	TFAP2B_TCGTTA20NTTT_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2B_TCGTTA20NTTT_Y_2	20	SAMEA1694535	2013-01-18	ERX170195	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2B_TCGTTA20NTTT_Y_2	2013-01-18	0	0	2013-01-18	ERR195506	ERS192186	ERS192186	SAMEA1694535 ERS192186	TFAP2B_TCGTTA20NTTT_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2B_TCGTTA20NTTT_Y_3	20	SAMEA1694538	2013-01-18	ERX170196	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2B_TCGTTA20NTTT_Y_3	2013-01-19	0	0	2013-01-19	ERR195507	ERS192187	ERS192187	SAMEA1694538 ERS192187	TFAP2B_TCGTTA20NTTT_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2B_TCGTTA20NTTT_Y_4	20	SAMEA1693919	2013-01-18	ERX170197	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2B_TCGTTA20NTTT_Y_4	2013-01-18	0	0	2013-01-18	ERR195508	ERS192188	ERS192188	SAMEA1693919 ERS192188	TFAP2B_TCGTTA20NTTT_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2C_TCTACA20NCAG_Y_1	20	SAMEA1693938	2013-01-18	ERX170198	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2C_TCTACA20NCAG_Y_1	2013-01-19	0	0	2013-01-19	ERR195509	ERS192189	ERS192189	SAMEA1693938 ERS192189	TFAP2C_TCTACA20NCAG_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2C_TCTACA20NCAG_Y_2	20	SAMEA1693439	2013-01-18	ERX170199	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2C_TCTACA20NCAG_Y_2	2013-01-18	0	0	2013-01-18	ERR195510	ERS192190	ERS192190	SAMEA1693439 ERS192190	TFAP2C_TCTACA20NCAG_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2C_TCTACA20NCAG_Y_3	20	SAMEA1693460	2013-01-18	ERX170200	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2C_TCTACA20NCAG_Y_3	2013-01-18	0	0	2013-01-18	ERR195511	ERS192191	ERS192191	SAMEA1693460 ERS192191	TFAP2C_TCTACA20NCAG_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TFAP2C_TCTACA20NCAG_Y_4	20	SAMEA1693480	2013-01-18	ERX170201	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TFAP2C_TCTACA20NCAG_Y_4	2013-01-18	0	0	2013-01-18	ERR195512	ERS192192	ERS192192	SAMEA1693480 ERS192192	TFAP2C_TCTACA20NCAG_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TGIF1_TATGGG20NGGG_Y_1	20	SAMEA1693397	2013-01-18	ERX170202	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TGIF1_TATGGG20NGGG_Y_1	2013-01-18	2	1	2013-01-18	ERR195513	ERS192193	ERS192193	SAMEA1693397 ERS192193	TGIF1_TATGGG20NGGG_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TGIF1_TATGGG20NGGG_Y_2	20	SAMEA1693420	2013-01-18	ERX170203	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TGIF1_TATGGG20NGGG_Y_2	2013-01-18	1	0	2013-01-18	ERR195514	ERS192194	ERS192194	SAMEA1693420 ERS192194	TGIF1_TATGGG20NGGG_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TGIF1_TATGGG20NGGG_Y_3	20	SAMEA1693354	2013-01-18	ERX170204	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TGIF1_TATGGG20NGGG_Y_3	2013-01-18	0	0	2013-01-18	ERR195515	ERS192195	ERS192195	SAMEA1693354 ERS192195	TGIF1_TATGGG20NGGG_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
TGIF1_TATGGG20NGGG_Y_4	20	SAMEA1693383	2013-01-18	ERX170205	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	TGIF1_TATGGG20NGGG_Y_4	2013-01-18	0	0	2013-01-18	ERR195516	ERS192196	ERS192196	SAMEA1693383 ERS192196	TGIF1_TATGGG20NGGG_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
YY2_TCTTTC20NTTG_Y_1	20	SAMEA1693324	2013-01-18	ERX170206	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	YY2_TCTTTC20NTTG_Y_1	2013-01-18	0	0	2013-01-18	ERR195517	ERS192197	ERS192197	SAMEA1693324 ERS192197	YY2_TCTTTC20NTTG_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
YY2_TCTTTC20NTTG_Y_2	20	SAMEA1693304	2013-01-18	ERX170207	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	YY2_TCTTTC20NTTG_Y_2	2013-01-18	0	0	2013-01-18	ERR195518	ERS192198	ERS192198	SAMEA1693304 ERS192198	YY2_TCTTTC20NTTG_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
YY2_TCTTTC20NTTG_Y_3	20	SAMEA1693333	2013-01-18	ERX170208	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	YY2_TCTTTC20NTTG_Y_3	2013-01-18	0	0	2013-01-18	ERR195519	ERS192199	ERS192199	SAMEA1693333 ERS192199	YY2_TCTTTC20NTTG_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
YY2_TCTTTC20NTTG_Y_4	20	SAMEA1692644	2013-01-18	ERX170209	2013-01-18T09:17:07Z	2012-11-15T12:21:37Z	Illumina Genome Analyzer IIx	other	YY2_TCTTTC20NTTG_Y_4	2013-01-18	0	0	2013-01-18	ERR195520	ERS192200	ERS192200	SAMEA1692644 ERS192200	YY2_TCTTTC20NTTG_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ZNF740_TGGTCT20NCTT_Y_1	20	SAMEA1692589	2013-01-18	ERX170210	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ZNF740_TGGTCT20NCTT_Y_1	2013-01-18	0	0	2013-01-18	ERR195521	ERS192201	ERS192201	SAMEA1692589 ERS192201	ZNF740_TGGTCT20NCTT_Y_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ZNF740_TGGTCT20NCTT_Y_2	20	SAMEA1692615	2013-01-18	ERX170211	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ZNF740_TGGTCT20NCTT_Y_2	2013-01-18	0	0	2013-01-18	ERR195522	ERS192202	ERS192202	SAMEA1692615 ERS192202	ZNF740_TGGTCT20NCTT_Y_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ZNF740_TGGTCT20NCTT_Y_3	20	SAMEA1692558	2013-01-18	ERX170212	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ZNF740_TGGTCT20NCTT_Y_3	2013-01-18	0	0	2013-01-18	ERR195523	ERS192203	ERS192203	SAMEA1692558 ERS192203	ZNF740_TGGTCT20NCTT_Y_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ZNF740_TGGTCT20NCTT_Y_4	20	SAMEA1692551	2013-01-18	ERX170213	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ZNF740_TGGTCT20NCTT_Y_4	2013-01-18	0	0	2013-01-18	ERR195524	ERS192204	ERS192204	SAMEA1692551 ERS192204	ZNF740_TGGTCT20NCTT_Y_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ALX3_TGTAAA20NAAG_Z_1	20	SAMEA1692566	2013-01-18	ERX170214	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ALX3_TGTAAA20NAAG_Z_1	2013-01-18	2	1	2013-01-18	ERR195525	ERS192205	ERS192205	SAMEA1692566 ERS192205	ALX3_TGTAAA20NAAG_Z_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ALX3_TGTAAA20NAAG_Z_2	20	SAMEA1692874	2013-01-18	ERX170215	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ALX3_TGTAAA20NAAG_Z_2	2013-01-18	3	2	2013-01-18	ERR195526	ERS192206	ERS192206	SAMEA1692874 ERS192206	ALX3_TGTAAA20NAAG_Z_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ALX3_TGTAAA20NAAG_Z_3	20	SAMEA1692890	2013-01-18	ERX170216	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ALX3_TGTAAA20NAAG_Z_3	2013-01-18	2	1	2013-01-18	ERR195527	ERS192207	ERS192207	SAMEA1692890 ERS192207	ALX3_TGTAAA20NAAG_Z_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ALX3_TGTAAA20NAAG_Z_4	20	SAMEA1692809	2013-01-18	ERX170217	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ALX3_TGTAAA20NAAG_Z_4	2013-01-18	1	0	2013-01-18	ERR195528	ERS192208	ERS192208	SAMEA1692809 ERS192208	ALX3_TGTAAA20NAAG_Z_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ARX_TGCGTT20NTGC_Z_1	20	SAMEA1692836	2013-01-18	ERX170218	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ARX_TGCGTT20NTGC_Z_1	2013-01-18	2	1	2013-01-18	ERR195529	ERS192209	ERS192209	SAMEA1692836 ERS192209	ARX_TGCGTT20NTGC_Z_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ARX_TGCGTT20NTGC_Z_2	20	SAMEA1693127	2013-01-18	ERX170219	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ARX_TGCGTT20NTGC_Z_2	2013-01-18	2	1	2013-01-18	ERR195530	ERS192210	ERS192210	SAMEA1693127 ERS192210	ARX_TGCGTT20NTGC_Z_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ARX_TGCGTT20NTGC_Z_3	20	SAMEA1693104	2013-01-18	ERX170220	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ARX_TGCGTT20NTGC_Z_3	2013-01-18	1	0	2013-01-18	ERR195531	ERS192211	ERS192211	SAMEA1693104 ERS192211	ARX_TGCGTT20NTGC_Z_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
ARX_TGCGTT20NTGC_Z_4	20	SAMEA1693057	2013-01-18	ERX170221	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	ARX_TGCGTT20NTGC_Z_4	2013-01-18	1	0	2013-01-18	ERR195532	ERS192212	ERS192212	SAMEA1693057 ERS192212	ARX_TGCGTT20NTGC_Z_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Alx1_TAAAGC20NCG_Z_1	20	SAMEA1693321	2013-01-18	ERX170222	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Alx1_TAAAGC20NCG_Z_1	2013-01-18	1	0	2013-01-18	ERR195533	ERS192213	ERS192213	SAMEA1693321 ERS192213	Alx1_TAAAGC20NCG_Z_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Alx1_TAAAGC20NCG_Z_2	20	SAMEA1693343	2013-01-18	ERX170223	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Alx1_TAAAGC20NCG_Z_2	2013-01-18	3	1	2013-01-18	ERR195534	ERS192214	ERS192214	SAMEA1693343 ERS192214	Alx1_TAAAGC20NCG_Z_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Alx1_TAAAGC20NCG_Z_3	20	SAMEA1693326	2013-01-18	ERX170224	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Alx1_TAAAGC20NCG_Z_3	2013-01-18	4	2	2013-01-18	ERR195535	ERS192215	ERS192215	SAMEA1693326 ERS192215	Alx1_TAAAGC20NCG_Z_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Alx1_TAAAGC20NCG_Z_4	20	SAMEA1693347	2013-01-18	ERX170225	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Alx1_TAAAGC20NCG_Z_4	2013-01-18	4	1	2013-01-18	ERR195536	ERS192216	ERS192216	SAMEA1693347 ERS192216	Alx1_TAAAGC20NCG_Z_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Ascl2_TAGGGC20NCG_Z_1	20	SAMEA1693370	2013-01-18	ERX170226	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Ascl2_TAGGGC20NCG_Z_1	2013-01-19	0	0	2013-01-19	ERR195537	ERS192217	ERS192217	SAMEA1693370 ERS192217	Ascl2_TAGGGC20NCG_Z_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Ascl2_TAGGGC20NCG_Z_2	20	SAMEA1693235	2013-01-18	ERX170227	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Ascl2_TAGGGC20NCG_Z_2	2013-01-18	0	0	2013-01-18	ERR195538	ERS192218	ERS192218	SAMEA1693235 ERS192218	Ascl2_TAGGGC20NCG_Z_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Ascl2_TAGGGC20NCG_Z_3	20	SAMEA1693258	2013-01-18	ERX170228	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Ascl2_TAGGGC20NCG_Z_3	2013-01-18	0	0	2013-01-18	ERR195539	ERS192219	ERS192219	SAMEA1693258 ERS192219	Ascl2_TAGGGC20NCG_Z_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Ascl2_TAGGGC20NCG_Z_4	20	SAMEA1693601	2013-01-18	ERX170229	2013-01-18T09:17:07Z	2012-11-15T12:21:38Z	Illumina Genome Analyzer IIx	other	Ascl2_TAGGGC20NCG_Z_4	2013-01-18	0	0	2013-01-18	ERR195540	ERS192220	ERS192220	SAMEA1693601 ERS192220	Ascl2_TAGGGC20NCG_Z_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
